fecha,regular - gtq/galon,superior - gtq/galon,diesel - gtq/galon,glp cilindro 25lbs. - gtq/lb
2025-01-01 00:00:00,27.45,28.95,25.47,4.4
2025-01-02 00:00:00,27.45,28.95,25.47,4.4
2025-01-03 00:00:00,27.45,28.95,25.47,4.4
2025-01-04 00:00:00,27.45,28.95,25.47,4.4
2025-01-05 00:00:00,27.45,28.95,25.47,4.4
2025-01-06 00:00:00,28.05,29.56,26.18,4.4
2025-01-07 00:00:00,28.05,29.56,26.18,4.4
2025-01-08 00:00:00,28.05,29.56,26.18,4.4
2025-01-09 00:00:00,28.05,29.56,26.18,4.4
2025-01-10 00:00:00,28.05,29.56,26.18,4.4
2025-01-11 00:00:00,28.05,29.56,26.18,4.4
2025-01-12 00:00:00,28.05,29.56,26.18,4.4
2025-01-13 00:00:00,28.63,30.14,26.75,4.4
2025-01-14 00:00:00,28.63,30.14,26.75,4.4
2025-01-15 00:00:00,28.63,30.14,26.75,4.4
2025-01-16 00:00:00,28.63,30.14,26.75,4.4
2025-01-17 00:00:00,28.63,30.14,26.75,4.4
2025-01-18 00:00:00,28.63,30.14,26.75,4.4
2025-01-19 00:00:00,28.63,30.14,26.75,4.4
2025-01-20 00:00:00,29.12,30.63,27.74,4.4
2025-01-21 00:00:00,29.12,30.63,27.74,4.4
2025-01-22 00:00:00,29.12,30.63,27.74,4.4
2025-01-23 00:00:00,29.12,30.63,27.74,4.4
2025-01-24 00:00:00,29.12,30.63,27.74,4.4
2025-01-25 00:00:00,29.12,30.63,27.74,4.4
2025-01-26 00:00:00,29.12,30.63,27.74,4.4
2025-01-27 00:00:00,29.11,30.61,27.73,4.4
2025-01-28 00:00:00,29.11,30.61,27.73,4.4
2025-01-29 00:00:00,29.11,30.61,27.73,4.4
2025-01-30 00:00:00,29.11,30.61,27.73,4.4
2025-01-31 00:00:00,29.11,30.61,27.73,4.4
2025-02-01 00:00:00,29.11,30.61,27.73,4.4
2025-02-02 00:00:00,29.11,30.61,27.73,4.4
2025-02-03 00:00:00,28.18,30.67,27.79,4.54
2025-02-04 00:00:00,28.18,30.67,27.79,4.68
2025-02-05 00:00:00,28.18,30.67,27.79,4.68
2025-02-06 00:00:00,28.18,30.67,27.79,4.68
2025-02-07 00:00:00,28.18,30.67,27.79,4.68
2025-02-08 00:00:00,28.18,30.67,27.79,4.68
2025-02-09 00:00:00,28.18,30.67,27.79,4.68
2025-02-10 00:00:00,28.66,30.17,27.02,4.68
2025-02-11 00:00:00,28.66,30.17,27.02,4.68
2025-02-12 00:00:00,28.66,30.17,27.02,4.68
2025-02-13 00:00:00,28.66,30.17,27.02,4.68
2025-02-14 00:00:00,28.66,30.17,27.02,4.68
2025-02-15 00:00:00,28.66,30.17,27.02,4.68
2025-02-16 00:00:00,28.66,30.17,27.02,4.68
2025-02-17 00:00:00,29.18,30.69,27.58,4.74
2025-02-18 00:00:00,29.18,30.69,27.58,4.74
2025-02-19 00:00:00,29.18,30.69,27.58,4.8
2025-02-20 00:00:00,29.18,30.69,27.58,4.8
2025-02-21 00:00:00,29.18,30.69,27.58,4.8
2025-02-22 00:00:00,29.18,30.69,27.58,4.8
2025-02-23 00:00:00,29.18,30.69,27.58,4.8
2025-02-24 00:00:00,29.26,30.76,27.67,4.8
2025-02-25 00:00:00,29.26,30.76,27.67,4.8
2025-02-26 00:00:00,29.26,30.76,27.67,4.8
2025-02-27 00:00:00,29.26,30.76,27.67,4.8
2025-02-28 00:00:00,29.26,30.76,27.67,4.8
2025-03-01 00:00:00,29.26,30.76,27.67,4.8
2025-03-02 00:00:00,29.26,30.76,27.67,4.8
2025-03-03 00:00:00,29.26,30.76,27.67,4.8
2025-03-04 00:00:00,29.26,30.76,27.67,4.8
2025-03-05 00:00:00,29.26,30.76,27.67,4.8
2025-03-06 00:00:00,29.26,30.76,27.67,4.8
2025-03-07 00:00:00,29.26,30.76,27.67,4.8
2025-03-08 00:00:00,29.26,30.76,27.67,4.8
2025-03-09 00:00:00,29.26,30.76,27.67,4.8
2025-03-10 00:00:00,28.39,29.88,26.81,4.8
2025-03-11 00:00:00,28.39,29.88,26.81,4.8
2025-03-12 00:00:00,28.39,29.88,26.81,4.8
2025-03-13 00:00:00,28.39,29.88,26.81,4.8
2025-03-14 00:00:00,28.39,29.88,26.81,4.8
2025-03-15 00:00:00,28.39,29.88,26.81,4.8
2025-03-16 00:00:00,28.39,29.88,26.81,4.8
2025-03-17 00:00:00,28.17,29.68,26.08,4.8
2025-03-18 00:00:00,28.17,29.68,26.08,4.8
2025-03-19 00:00:00,28.17,29.68,26.08,4.8
2025-03-20 00:00:00,28.17,29.68,26.08,4.8
2025-03-21 00:00:00,28.17,29.68,26.08,4.8
2025-03-22 00:00:00,28.17,29.68,26.08,4.8
2025-03-23 00:00:00,28.17,29.68,26.08,4.8
2025-03-24 00:00:00,28.89,30.39,25.76,4.8
2025-03-25 00:00:00,28.89,30.39,25.76,4.8
2025-03-26 00:00:00,28.89,30.39,25.76,4.8
2025-03-27 00:00:00,28.89,30.39,25.76,4.8
2025-03-28 00:00:00,28.89,30.39,25.76,4.8
2025-03-29 00:00:00,28.89,30.39,25.76,4.8
2025-03-30 00:00:00,28.89,30.39,25.76,4.8
2025-03-31 00:00:00,29.05,30.53,25.79,4.8
2025-04-01 00:00:00,29.05,30.53,25.79,4.8
2025-04-02 00:00:00,29.05,30.53,25.79,4.8
2025-04-03 00:00:00,29.05,30.53,25.79,4.8
2025-04-04 00:00:00,29.05,30.53,25.79,4.8
2025-04-05 00:00:00,29.05,30.53,25.79,4.8
2025-04-06 00:00:00,29.05,30.53,25.79,4.8
2025-04-07 00:00:00,29.77,31.27,26.19,4.8
2025-04-08 00:00:00,29.77,31.27,26.19,4.8
2025-04-09 00:00:00,29.77,31.27,26.19,4.8
2025-04-10 00:00:00,29.77,31.27,26.19,4.8
2025-04-11 00:00:00,29.77,31.27,26.19,4.8
2025-04-12 00:00:00,29.77,31.27,26.19,4.8
2025-04-13 00:00:00,29.77,31.27,26.19,4.8
2025-04-14 00:00:00,28.98,30.49,25.68,4.8
2025-04-15 00:00:00,28.98,30.49,25.68,4.8
2025-04-16 00:00:00,28.98,30.49,25.68,4.8
2025-04-17 00:00:00,28.98,30.49,25.68,4.8
2025-04-18 00:00:00,28.98,30.49,25.68,4.8
2025-04-19 00:00:00,28.98,30.49,25.68,4.8
2025-04-20 00:00:00,28.98,30.49,25.68,4.8
2025-04-21 00:00:00,28.79,30.29,25.5,4.8
2025-04-22 00:00:00,28.79,30.29,25.5,4.8
2025-04-23 00:00:00,28.79,30.29,25.5,4.8
2025-04-24 00:00:00,28.79,30.29,25.5,4.8
2025-04-25 00:00:00,28.79,30.29,25.5,4.8
2025-04-26 00:00:00,28.79,30.29,25.5,4.8
2025-04-27 00:00:00,28.79,30.29,25.5,4.8
2025-04-28 00:00:00,28.47,29.97,25.18,4.8
2025-04-29 00:00:00,28.47,29.97,25.18,4.8
2025-04-30 00:00:00,28.47,29.97,25.18,4.8
2025-05-01 00:00:00,28.47,29.97,25.18,4.8
2025-05-02 00:00:00,28.47,29.97,25.18,4.8
2025-05-03 00:00:00,28.47,29.97,25.18,4.8
2025-05-04 00:00:00,28.47,29.97,25.18,4.8
2025-05-05 00:00:00,28.28,29.78,25.01,4.8
2025-05-06 00:00:00,28.28,29.78,25.01,4.8
2025-05-07 00:00:00,28.28,29.78,25.01,4.8
2025-05-08 00:00:00,28.28,29.78,25.01,4.8
2025-05-09 00:00:00,28.28,29.78,25.01,4.8
2025-05-10 00:00:00,28.28,29.78,25.01,4.8
2025-05-11 00:00:00,28.28,29.78,25.01,4.8
2025-05-12 00:00:00,28.09,29.59,24.8,4.8
2025-05-13 00:00:00,28.09,29.59,24.8,4.8
2025-05-14 00:00:00,28.09,29.59,24.8,4.8
2025-05-15 00:00:00,28.09,29.59,24.8,4.8
2025-05-16 00:00:00,28.09,29.59,24.8,4.8
2025-05-17 00:00:00,28.09,29.59,24.8,4.8
2025-05-18 00:00:00,28.09,29.59,24.8,4.8
2025-05-19 00:00:00,28.72,30.23,25.26,4.8
2025-05-20 00:00:00,28.72,30.23,25.26,4.8
2025-05-21 00:00:00,28.72,30.23,25.26,4.8
2025-05-22 00:00:00,28.72,30.23,25.26,4.8
2025-05-23 00:00:00,28.72,30.23,25.26,4.8
2025-05-24 00:00:00,28.72,30.23,25.26,4.8
2025-05-25 00:00:00,28.72,30.23,25.26,4.8
2025-05-26 00:00:00,28.75,30.25,25.27,4.8
2025-05-27 00:00:00,28.75,30.25,25.27,4.8
2025-05-28 00:00:00,28.75,30.25,25.27,4.8
2025-05-29 00:00:00,28.75,30.25,25.27,4.8
2025-05-30 00:00:00,28.75,30.25,25.27,4.8
2025-05-31 00:00:00,28.75,30.25,25.27,4.8
2025-06-01 00:00:00,28.75,30.25,25.27,4.8
2025-06-02 00:00:00,28.63,30.16,25.2,4.8
2025-06-03 00:00:00,28.63,30.16,25.2,4.8
2025-06-04 00:00:00,28.63,30.16,25.2,4.8
2025-06-05 00:00:00,28.63,30.16,25.2,4.8
2025-06-06 00:00:00,28.63,30.16,25.2,4.8
2025-06-07 00:00:00,28.63,30.16,25.2,4.8
2025-06-08 00:00:00,28.63,30.16,25.2,4.8
2025-06-09 00:00:00,28.49,30.0,25.03,4.8
2025-06-10 00:00:00,28.49,30.0,25.03,4.8
2025-06-11 00:00:00,28.49,30.0,25.03,4.8
2025-06-12 00:00:00,28.49,30.0,25.03,4.8
2025-06-13 00:00:00,28.49,30.0,25.03,4.8
2025-06-14 00:00:00,28.49,30.0,25.03,4.8
2025-06-15 00:00:00,28.49,30.0,25.03,4.8
2025-06-16 00:00:00,28.4,29.93,24.87,4.8
2025-06-17 00:00:00,28.4,29.93,24.87,4.8
2025-06-18 00:00:00,28.4,29.93,24.87,4.8
2025-06-19 00:00:00,28.4,29.93,24.87,4.8
2025-06-20 00:00:00,28.4,29.93,24.87,4.8
2025-06-21 00:00:00,28.4,29.93,24.87,4.8
2025-06-22 00:00:00,28.4,29.93,24.87,4.8
2025-06-23 00:00:00,29.47,30.97,26.99,4.8
2025-06-24 00:00:00,29.47,30.97,26.99,4.8
2025-06-25 00:00:00,29.47,30.97,26.99,4.8
2025-06-26 00:00:00,29.47,30.97,26.99,4.8
2025-06-27 00:00:00,29.47,30.97,26.99,4.8
2025-06-28 00:00:00,29.47,30.97,26.99,4.8
2025-06-29 00:00:00,29.47,30.97,26.99,4.8
2025-06-30 00:00:00,29.47,30.97,26.99,4.8
2025-07-01 00:00:00,29.47,30.97,26.99,4.8
2025-07-02 00:00:00,29.47,30.96,26.96,4.8
2025-07-03 00:00:00,29.47,30.96,26.96,4.8
2025-07-04 00:00:00,29.47,30.96,26.96,4.8
2025-07-05 00:00:00,29.47,30.96,26.96,4.8
2025-07-06 00:00:00,29.47,30.96,26.96,4.8
2025-07-07 00:00:00,29.49,30.98,27.0,4.8
2025-07-08 00:00:00,29.49,30.98,27.0,4.8
2025-07-09 00:00:00,29.49,30.98,27.0,4.8
2025-07-10 00:00:00,29.49,30.98,27.0,4.8
2025-07-11 00:00:00,29.49,30.98,27.0,4.8
2025-07-12 00:00:00,29.49,30.98,27.0,4.8
2025-07-13 00:00:00,29.49,30.98,27.0,4.8
2024-01-01 00:00:00,28.95,30.44,29.47,4.6
2024-01-02 00:00:00,28.95,30.44,29.47,4.6
2024-01-03 00:00:00,28.97,30.47,29.48,4.6
2024-01-04 00:00:00,28.97,30.47,29.48,4.6
2024-01-05 00:00:00,28.97,30.47,29.48,4.6
2024-01-06 00:00:00,28.97,30.47,29.48,4.6
2024-01-07 00:00:00,28.97,30.47,29.48,4.6
2024-01-08 00:00:00,28.97,30.47,29.48,4.6
2024-01-09 00:00:00,28.97,30.47,29.48,4.6
2024-01-10 00:00:00,28.97,30.47,29.48,4.6
2024-01-11 00:00:00,28.97,30.47,29.48,4.6
2024-01-12 00:00:00,28.97,30.47,29.48,4.6
2024-01-13 00:00:00,28.97,30.47,29.48,4.6
2024-01-14 00:00:00,28.97,30.47,29.48,4.6
2024-01-15 00:00:00,28.79,30.29,28.55,4.6
2024-01-16 00:00:00,28.79,30.29,28.55,4.6
2024-01-17 00:00:00,28.79,30.29,28.55,4.6
2024-01-18 00:00:00,28.79,30.29,28.55,4.6
2024-01-19 00:00:00,28.79,30.29,28.55,4.6
2024-01-20 00:00:00,28.79,30.29,28.55,4.6
2024-01-21 00:00:00,28.79,30.29,28.55,4.6
2024-01-22 00:00:00,29.39,30.9,29.11,4.6
2024-01-23 00:00:00,29.39,30.9,29.11,4.6
2024-01-24 00:00:00,29.39,30.9,29.11,4.6
2024-01-25 00:00:00,29.39,30.9,29.11,4.6
2024-01-26 00:00:00,29.39,30.9,29.11,4.6
2024-01-27 00:00:00,29.39,30.9,29.11,4.6
2024-01-28 00:00:00,29.39,30.9,29.11,4.6
2024-01-29 00:00:00,29.48,30.97,29.19,4.6
2024-01-30 00:00:00,29.48,30.97,29.19,4.6
2024-01-31 00:00:00,29.48,30.97,29.19,4.6
2024-02-01 00:00:00,29.48,30.97,29.19,4.6
2024-02-02 00:00:00,29.48,30.97,29.19,4.6
2024-02-03 00:00:00,29.48,30.97,29.19,4.6
2024-02-04 00:00:00,29.48,30.97,29.19,4.6
2024-02-05 00:00:00,29.96,31.46,30.44,4.6
2024-02-06 00:00:00,29.96,31.46,30.44,4.6
2024-02-07 00:00:00,29.96,31.46,30.44,4.6
2024-02-08 00:00:00,29.96,31.46,30.44,4.6
2024-02-09 00:00:00,29.96,31.46,30.44,4.6
2024-02-10 00:00:00,29.96,31.46,30.44,4.6
2024-02-11 00:00:00,29.96,31.46,30.44,4.6
2024-02-12 00:00:00,29.97,31.47,30.47,4.6
2024-02-13 00:00:00,29.97,31.47,30.47,4.6
2024-02-14 00:00:00,29.97,31.47,30.47,4.6
2024-02-15 00:00:00,29.97,31.47,30.47,4.6
2024-02-16 00:00:00,29.97,31.47,30.47,4.6
2024-02-17 00:00:00,29.97,31.47,30.47,4.6
2024-02-18 00:00:00,29.97,31.47,30.47,4.6
2024-02-19 00:00:00,30.48,31.97,30.98,4.6
2024-02-20 00:00:00,30.48,31.97,30.98,4.6
2024-02-21 00:00:00,30.48,31.97,30.98,4.6
2024-02-22 00:00:00,30.48,31.97,30.98,4.6
2024-02-23 00:00:00,30.48,31.97,30.98,4.6
2024-02-24 00:00:00,30.48,31.97,30.98,4.6
2024-02-25 00:00:00,30.48,31.97,30.98,4.6
2024-02-26 00:00:00,30.95,32.45,30.97,4.6
2024-02-27 00:00:00,30.95,32.45,30.97,4.6
2024-02-28 00:00:00,30.95,32.45,30.97,4.6
2024-02-29 00:00:00,30.95,32.45,30.97,4.6
2024-03-01 00:00:00,30.95,32.45,30.97,4.6
2024-03-02 00:00:00,30.95,32.45,30.97,4.6
2024-03-03 00:00:00,30.95,32.45,30.97,4.6
2024-03-04 00:00:00,31.4,32.89,30.7,4.6
2024-03-05 00:00:00,31.4,32.89,30.7,4.6
2024-03-06 00:00:00,31.4,32.89,30.7,4.6
2024-03-07 00:00:00,31.4,32.89,30.7,4.6
2024-03-08 00:00:00,31.4,32.89,30.7,4.6
2024-03-09 00:00:00,31.4,32.89,30.7,4.6
2024-03-10 00:00:00,31.4,32.89,30.7,4.6
2024-03-11 00:00:00,31.92,33.42,30.15,4.6
2024-03-12 00:00:00,31.92,33.42,30.15,4.6
2024-03-13 00:00:00,31.92,33.42,30.15,4.6
2024-03-14 00:00:00,31.92,33.42,30.15,4.6
2024-03-15 00:00:00,31.92,33.42,30.15,4.6
2024-03-16 00:00:00,31.92,33.42,30.15,4.6
2024-03-17 00:00:00,31.92,33.42,30.15,4.6
2024-03-18 00:00:00,32.96,34.46,29.56,4.6
2024-03-19 00:00:00,32.96,34.46,29.56,4.6
2024-03-20 00:00:00,32.96,34.46,29.56,4.6
2024-03-21 00:00:00,32.96,34.46,29.56,4.6
2024-03-22 00:00:00,32.96,34.46,29.56,4.6
2024-03-23 00:00:00,32.96,34.46,29.56,4.6
2024-03-24 00:00:00,32.96,34.46,29.56,4.6
2024-03-25 00:00:00,33.4,34.95,29.48,4.6
2024-03-26 00:00:00,33.4,34.95,29.48,4.6
2024-03-27 00:00:00,33.4,34.95,29.48,4.6
2024-03-28 00:00:00,33.4,34.95,29.48,4.6
2024-03-29 00:00:00,33.4,34.95,29.48,4.6
2024-03-30 00:00:00,33.4,34.95,29.48,4.6
2024-03-31 00:00:00,33.4,34.95,29.48,4.6
2024-04-01 00:00:00,33.48,34.98,29.48,4.6
2024-04-02 00:00:00,33.48,34.98,29.48,4.6
2024-04-03 00:00:00,33.48,34.98,29.48,4.6
2024-04-04 00:00:00,33.48,34.98,29.48,4.6
2024-04-05 00:00:00,33.48,34.98,29.48,4.6
2024-04-06 00:00:00,33.48,34.98,29.48,4.6
2024-04-07 00:00:00,33.48,34.98,29.48,4.6
2024-04-08 00:00:00,34.14,35.64,30.21,4.6
2024-04-09 00:00:00,34.14,35.64,30.21,4.6
2024-04-10 00:00:00,34.14,35.64,30.21,4.6
2024-04-11 00:00:00,34.14,35.64,30.21,4.6
2024-04-12 00:00:00,34.14,35.64,30.21,4.6
2024-04-13 00:00:00,34.14,35.64,30.21,4.6
2024-04-14 00:00:00,34.14,35.64,30.21,4.6
2024-04-15 00:00:00,34.18,35.68,30.17,4.6
2024-04-16 00:00:00,34.18,35.68,30.17,4.6
2024-04-17 00:00:00,34.18,35.68,30.17,4.6
2024-04-18 00:00:00,34.18,35.68,30.17,4.6
2024-04-19 00:00:00,34.18,35.68,30.17,4.6
2024-04-20 00:00:00,34.18,35.68,30.17,4.6
2024-04-21 00:00:00,34.18,35.68,30.17,4.6
2024-04-22 00:00:00,33.67,35.17,29.81,4.6
2024-04-23 00:00:00,33.67,35.17,29.81,4.6
2024-04-24 00:00:00,33.67,35.17,29.81,4.6
2024-04-25 00:00:00,33.67,35.17,29.81,4.6
2024-04-26 00:00:00,33.67,35.17,29.81,4.6
2024-04-27 00:00:00,33.67,35.17,29.81,4.6
2024-04-28 00:00:00,33.67,35.17,29.81,4.6
2024-04-29 00:00:00,33.06,34.51,29.24,4.6
2024-04-30 00:00:00,33.06,34.51,29.24,4.6
2024-05-01 00:00:00,33.06,34.51,29.24,4.6
2024-05-02 00:00:00,33.06,34.51,29.24,4.6
2024-05-03 00:00:00,33.06,34.51,29.24,4.6
2024-05-04 00:00:00,33.06,34.51,29.24,4.6
2024-05-05 00:00:00,33.06,34.51,29.24,4.6
2024-05-06 00:00:00,32.67,34.17,28.86,4.6
2024-05-07 00:00:00,32.67,34.17,28.86,4.6
2024-05-08 00:00:00,32.67,34.17,28.86,4.6
2024-05-09 00:00:00,32.67,34.17,28.86,4.6
2024-05-10 00:00:00,32.67,34.17,28.86,4.6
2024-05-11 00:00:00,32.67,34.17,28.86,4.6
2024-05-12 00:00:00,32.67,34.17,28.86,4.6
2024-05-13 00:00:00,32.11,33.61,28.3,4.6
2024-05-14 00:00:00,32.11,33.61,28.3,4.6
2024-05-15 00:00:00,32.11,33.61,28.3,4.6
2024-05-16 00:00:00,32.11,33.61,28.3,4.6
2024-05-17 00:00:00,32.11,33.61,28.3,4.6
2024-05-18 00:00:00,32.11,33.61,28.3,4.6
2024-05-19 00:00:00,32.11,33.61,28.3,4.6
2024-05-20 00:00:00,31.51,33.01,27.88,4.6
2024-05-21 00:00:00,31.51,33.01,27.88,4.6
2024-05-22 00:00:00,31.51,33.01,27.88,4.6
2024-05-23 00:00:00,31.51,33.01,27.88,4.6
2024-05-24 00:00:00,31.51,33.01,27.88,4.6
2024-05-25 00:00:00,31.51,33.01,27.88,4.6
2024-05-26 00:00:00,31.51,33.01,27.88,4.6
2024-05-27 00:00:00,31.37,32.88,27.63,4.6
2024-05-28 00:00:00,31.37,32.88,27.63,4.6
2024-05-29 00:00:00,31.37,32.88,27.63,4.6
2024-05-30 00:00:00,31.37,32.88,27.63,4.6
2024-05-31 00:00:00,31.37,32.88,27.63,4.6
2024-06-01 00:00:00,31.37,32.88,27.63,4.6
2024-06-02 00:00:00,31.37,32.88,27.63,4.6
2024-06-03 00:00:00,31.01,32.51,27.31,4.6
2024-06-04 00:00:00,31.01,32.51,27.31,4.6
2024-06-05 00:00:00,31.01,32.51,27.31,4.6
2024-06-06 00:00:00,31.01,32.51,27.31,4.6
2024-06-07 00:00:00,31.01,32.51,27.31,4.6
2024-06-08 00:00:00,31.01,32.51,27.31,4.6
2024-06-09 00:00:00,31.01,32.51,27.31,4.6
2024-06-10 00:00:00,30.88,32.38,27.18,4.6
2024-06-11 00:00:00,30.88,32.38,27.18,4.6
2024-06-12 00:00:00,30.88,32.38,27.18,4.6
2024-06-13 00:00:00,30.88,32.38,27.18,4.6
2024-06-14 00:00:00,30.88,32.38,27.18,4.6
2024-06-15 00:00:00,30.88,32.38,27.18,4.6
2024-06-16 00:00:00,30.88,32.38,27.18,4.6
2024-06-17 00:00:00,30.88,32.38,27.56,4.6
2024-06-18 00:00:00,30.88,32.38,27.56,4.6
2024-06-19 00:00:00,30.88,32.38,27.56,4.6
2024-06-20 00:00:00,30.88,32.38,27.56,4.6
2024-06-21 00:00:00,30.88,32.38,27.56,4.6
2024-06-22 00:00:00,30.88,32.38,27.56,4.6
2024-06-23 00:00:00,30.88,32.38,27.56,4.6
2024-06-24 00:00:00,30.91,32.4,27.68,4.6
2024-06-25 00:00:00,30.91,32.4,27.68,4.4
2024-06-26 00:00:00,30.91,32.4,27.68,4.4
2024-06-27 00:00:00,30.91,32.4,27.68,4.4
2024-06-28 00:00:00,30.91,32.4,27.68,4.4
2024-06-29 00:00:00,30.91,32.4,27.68,4.4
2024-06-30 00:00:00,30.91,32.4,27.68,4.4
2024-07-01 00:00:00,30.91,32.4,27.68,4.4
2024-07-02 00:00:00,30.91,32.4,27.68,4.4
2024-07-03 00:00:00,31.17,32.67,28.53,4.4
2024-07-04 00:00:00,31.17,32.67,28.53,4.4
2024-07-05 00:00:00,31.17,32.67,28.53,4.4
2024-07-06 00:00:00,31.17,32.67,28.53,4.4
2024-07-07 00:00:00,31.17,32.67,28.53,4.4
2024-07-08 00:00:00,31.17,32.68,28.16,4.4
2024-07-09 00:00:00,31.17,32.68,28.16,4.4
2024-07-10 00:00:00,31.17,32.68,28.16,4.4
2024-07-11 00:00:00,31.17,32.68,28.16,4.4
2024-07-12 00:00:00,31.17,32.68,28.16,4.4
2024-07-13 00:00:00,31.17,32.68,28.16,4.4
2024-07-14 00:00:00,31.17,32.68,28.16,4.4
2024-07-15 00:00:00,31.73,33.23,28.55,4.4
2024-07-16 00:00:00,31.73,33.23,28.55,4.4
2024-07-17 00:00:00,31.73,33.23,28.55,4.4
2024-07-18 00:00:00,31.73,33.23,28.55,4.4
2024-07-19 00:00:00,31.73,33.23,28.55,4.4
2024-07-20 00:00:00,31.73,33.23,28.55,4.4
2024-07-21 00:00:00,31.73,33.23,28.55,4.4
2024-07-22 00:00:00,31.29,32.79,28.09,4.4
2024-07-23 00:00:00,31.29,32.79,28.09,4.4
2024-07-24 00:00:00,31.29,32.79,28.09,4.4
2024-07-25 00:00:00,31.29,32.79,28.09,4.4
2024-07-26 00:00:00,31.29,32.79,28.09,4.4
2024-07-27 00:00:00,31.29,32.79,28.09,4.4
2024-07-28 00:00:00,31.29,32.79,28.09,4.4
2024-07-29 00:00:00,31.13,32.63,27.93,4.4
2024-07-30 00:00:00,31.13,32.63,27.93,4.4
2024-07-31 00:00:00,31.13,32.63,27.93,4.4
2024-08-01 00:00:00,31.13,32.63,27.93,4.4
2024-08-02 00:00:00,31.13,32.63,27.93,4.4
2024-08-03 00:00:00,31.13,32.63,27.93,4.4
2024-08-04 00:00:00,31.13,32.63,27.93,4.4
2024-08-05 00:00:00,31.14,32.65,27.8,4.4
2024-08-06 00:00:00,31.14,32.65,27.8,4.4
2024-08-07 00:00:00,31.14,32.65,27.8,4.4
2024-08-08 00:00:00,31.14,32.65,27.8,4.4
2024-08-09 00:00:00,31.14,32.65,27.8,4.4
2024-08-10 00:00:00,31.14,32.65,27.8,4.4
2024-08-11 00:00:00,31.14,32.65,27.8,4.4
2024-08-12 00:00:00,31.41,32.9,27.34,4.4
2024-08-13 00:00:00,31.41,32.9,27.34,4.4
2024-08-14 00:00:00,31.41,32.9,27.34,4.4
2024-08-15 00:00:00,31.41,32.9,27.34,4.4
2024-08-16 00:00:00,31.41,32.9,27.34,4.4
2024-08-17 00:00:00,31.41,32.9,27.34,4.4
2024-08-18 00:00:00,31.41,32.9,27.34,4.4
2024-08-19 00:00:00,31.46,32.96,27.31,4.4
2024-08-20 00:00:00,31.46,32.96,27.31,4.4
2024-08-21 00:00:00,31.46,32.96,27.31,4.4
2024-08-22 00:00:00,31.46,32.96,27.31,4.4
2024-08-23 00:00:00,31.46,32.96,27.31,4.4
2024-08-24 00:00:00,31.46,32.96,27.31,4.4
2024-08-25 00:00:00,31.46,32.96,27.31,4.4
2024-08-26 00:00:00,30.78,32.28,27.24,4.4
2024-08-27 00:00:00,30.78,32.28,27.24,4.4
2024-08-28 00:00:00,30.78,32.28,27.24,4.4
2024-08-29 00:00:00,30.78,32.28,27.24,4.4
2024-08-30 00:00:00,30.78,32.28,27.24,4.4
2024-08-31 00:00:00,30.78,32.28,27.24,4.4
2024-09-01 00:00:00,30.78,32.28,27.24,4.4
2024-09-02 00:00:00,30.21,31.71,27.2,4.4
2024-09-03 00:00:00,30.21,31.71,27.2,4.4
2024-09-04 00:00:00,30.21,31.71,27.2,4.4
2024-09-05 00:00:00,30.21,31.71,27.2,4.4
2024-09-06 00:00:00,30.21,31.71,27.2,4.4
2024-09-07 00:00:00,30.21,31.71,27.2,4.4
2024-09-08 00:00:00,30.21,31.71,27.2,4.4
2024-09-09 00:00:00,29.68,31.18,26.91,4.4
2024-09-10 00:00:00,29.68,31.18,26.91,4.4
2024-09-11 00:00:00,29.68,31.18,26.91,4.4
2024-09-12 00:00:00,29.68,31.18,26.91,4.4
2024-09-13 00:00:00,29.68,31.18,26.91,4.4
2024-09-14 00:00:00,29.68,31.18,26.91,4.4
2024-09-15 00:00:00,29.68,31.18,26.91,4.4
2024-09-16 00:00:00,29.68,31.18,26.91,4.4
2024-09-17 00:00:00,28.51,30.01,25.98,4.4
2024-09-18 00:00:00,28.51,30.01,25.98,4.4
2024-09-19 00:00:00,28.51,30.01,25.98,4.4
2024-09-20 00:00:00,28.51,30.01,25.98,4.4
2024-09-21 00:00:00,28.51,30.01,25.98,4.4
2024-09-22 00:00:00,28.51,30.01,25.98,4.4
2024-09-23 00:00:00,27.99,29.51,25.5,4.4
2024-09-24 00:00:00,27.99,29.51,25.5,4.4
2024-09-25 00:00:00,27.99,29.51,25.5,4.4
2024-09-26 00:00:00,27.99,29.51,25.5,4.4
2024-09-27 00:00:00,27.99,29.51,25.5,4.4
2024-09-28 00:00:00,27.99,29.51,25.5,4.4
2024-09-29 00:00:00,27.99,29.51,25.5,4.4
2024-09-30 00:00:00,28.0,29.5,25.5,4.4
2024-10-01 00:00:00,28.0,29.5,25.5,4.4
2024-10-02 00:00:00,28.0,29.5,25.5,4.4
2024-10-03 00:00:00,28.0,29.5,25.5,4.4
2024-10-04 00:00:00,28.0,29.5,25.5,4.4
2024-10-05 00:00:00,28.0,29.5,25.5,4.4
2024-10-06 00:00:00,28.0,29.5,25.5,4.4
2024-10-07 00:00:00,27.66,29.16,25.43,4.4
2024-10-08 00:00:00,27.66,29.16,25.43,4.4
2024-10-09 00:00:00,27.66,29.16,25.43,4.4
2024-10-10 00:00:00,27.66,29.16,25.43,4.4
2024-10-11 00:00:00,27.66,29.16,25.43,4.4
2024-10-12 00:00:00,27.66,29.16,25.43,4.4
